id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je2Ji8svnrB0DbGN10bMxA_SavwesEkha5CC-_XZbhXP8IRqQmVmMdp_hGevvszFQiKax4skRODR_ZC1xUxL_LyLqsh-4pQqLkHR2YE4UDHBHg=,"@77_frota feio é VC
feio é o que VC fez",gAAAAABj7je213f5bEbxYsTamUiUCtEYCZJkdnTbHlDnPTPKu9Pfm96jy3Bta2JwBq6AN0FVD_onjASC2aCqwBrsUVsk4h9-itV6CihrZxThb1GXNy3aJ4A4a6mJu6WfR_W3oNK9wEgl6KF3L312kOLqz3qeeBQgJw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2QEqQFUuWgL5__1QiNrn6eBnLjhoq5yVLVu-Plnfvj6-8AfG513LEYQsDHBq_ngyhZLHlbq-XGukoojj2l_C5lPaoHDCsDk2NzzPCwLeWwSI=,"@thigagliasso Ainda godelando seu irmão rico, vagabundo! Você não terá 2.000 votos!",gAAAAABj7je2Kgr1s-Gabkxt1inJBU5ChbOPCGqHGJnGCE_p3S7yLJQF2W-w9neuNSoaFjgprTzq4jao6ZPnGqjQRSgD1oR3JllaJV9qtwONRDgwvxEderBrTUriYkuAlkaRUI8L2ebB3U2L2nMWzhq-hPljS3ab4g==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2_owfnpaXM4rzALoWZxqndJKleKp3S-s65gV88IJ9UTMLwdtDrhCu1YAWTcpbZjpywIpVEoKGvIOKZ879-ur_dQBXZhEt-WruSqH-7MjZKAs=,"@thigagliasso O jovem, já trocou a fralda hoje? Tá se cagando de inveja do irmão todo dia, bicho",gAAAAABj7je2nvciUJSje4TbOODzX4gCAbbR_mMqk262vS6qHBDLuLSznv1lArXOA5-Je_2NMaYe4YOzqZkywi8BQ_5i74Q99Ht8qV1qf5mOuSbTBghf8i_NNv_cM4DGBbcjeSY9zEcAi2Mg8c6uZW8gj4piF-hY1A==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2JOFA5vAE2jm4TPi0MgaTK9aTc_pRWaL9EwtII2DUiybFrilb15etWy0_BvrZJdxZgE9rd-6_xTdNdQVRxcvThWU7RModxZnHZjsUhzioJTU=,@pauloteixeira13 Mentiroso igual LULADRÃO,gAAAAABj7je2TUF2NybompyIysEtVWaCOZ74SHZRrxH46DhRWxRROnnSblmXt-RcaBT_nkVU0OBbLbefd4MLNrXgd4CXEJD-wyluM-fZMHLDGqXY67Zd1JwmHJMw_BScCsC0TWtaefMwsBBpzYCYOTHi0fMaprA6uw==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2izfF5jHNlsgjubErVXovHZcjad09j_banlL1Xqz9wprbweFPrKwaobe2ksoenmrDTGsQ6J8-kZp8sdycQd_QzJszesQAZshgqOdph97Iyf0=,@capitaoderrite É uma besta quadrada,gAAAAABj7je2nXzKv5oMGAJp_tc2oqavtmYZkbRLJy7NqwGOl1Kjq1bcNRcu5qkIIohU_BnuJ_ROjMIsiU8B7HT9eTJHk4vYQtssJNxpv5dUd3llqE-C-OPWjeefgyqX3qflQfxl3qFc__Yw4QDbIhVQiZ4pYiSKRZB_Yf1Z0_sfjDT0S_oExCI=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2gaptuuAJOpyjXtxnnvnu3AY2exOjFODCwzjTfI9WvsioHNi6H7dQ6QHqNEBq84j6j7qVZveU-35AWXKDiKDejDAvgsZ-oB9IEnSCdDBiIP4=,"@ArthurWeint cara
traíra é uma raça nojenta!",gAAAAABj7je2wlCk5Eimrfl23oUkFJN-luh7O4gOqdlF-Xj9ichwNhmvmsqPAxoourNui9bGTmDJZQpR0sie-HyXzDnTzwWZljHbgLDdL_8rUIX75bTds2eVX12M2pl2g7tbR7FhXuvh_SDambbFCfS7AYV2mjzsLLRSQ_uTbboLkrVBoc2afIo=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2yMAgn85YLj-3sW5o5zRSZFHQgQScPs6R9-tal6V5hNtOO41orDkYdeQE87LjLv1DD-aKfkhPPZX2k1MBO3hI70zZhZ9VKGAIsskTf9VSpjc=,@OsmarTerra Mourão?🤣🤣🤣🤣🤣 Esse não ganha nem pra presidente do Porto de Caruaru.,gAAAAABj7je2oJ0I4Pml5VGKbXNhuOnLkbeEEp-fuTQRpCbeVutWZFGYOCFh5NBOhzjBD8wIvFoMfx5w8Dr7_XyAjGs-wNoBKEkOBPH1rYUdSbd2yvdULG2U3GjN0S4Zns-hYlyzX3XAPCxZGgjhPTqhJpkDad65uFn9ESh4MY4IrtYtI1UpjyE=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2Rhqn1uzSDeQubqz-rKrCAHlGjs_IqHrSLpmDVVGrgZGAWjEEQj1HWtyN9VOcG4XXHfjsxcxKKRwQh9mOra_ogip4MRkp5vEaTWhTJoa1htQ=,@SoldadoFruet E aí covardão teve que mandar a mulher fazer o serviço sujo heim seu lixo....além de mamateiro é medroso,gAAAAABj7je2P5yiuHNeup7q786UvZpVmbDxy-n4pN_7HYI9DJO99pJjY6sjE_ED2AfDiQVu-wYMylgmEgbCtU62wp0cGcGSUFUBbSP-VyVhN8r38jXH1rk8iIapk6QG5xHKkI77dAFUPNRiBLHKyGY_VHNlZhc5JQ==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2uOosDEkRwPEfBEuDTfpyOnDqdkiXt5HCSrpZf2Ts7wHYt9UV1RSvHQ31NVeKQgDaShxZrFDfHxcgu_NK7oLS_yl3I67DOAONIjgX61o_1Xw=,"@AbrahamWeint Velho sem vergonha, mentiroso!",gAAAAABj7je2hGIa4jVDm3iR4bHdo5wKS5_ET3CvZ-7RD5Ikn4bwQJNVF4KrCj3C61su5v-QHJnGLovuW7ukgMQR9XzBkTkqaqQm9J2CDnPBrm07tIqztoTO89Tt1hEgNL9QY23AUBZ_XbmGVxhMfoTtX6LKA9fHVwayCXIl17J-A2OnUCYy_28=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2AqTVIoIiPueZQUdtfZNfAD3S1OdrD9E5mMaJAQ39rQL4rSVnxLeHUDyH1g13D0Fj2qsITSnSIlDxnDnf8CpGQNsuBDfi9U60alIYSQnP00k=,"@JoseMedeirosMT Imagina esse sujeito no poder outra vez, séria devastador, mas devastador que a primeira vez.  Deus livre o Brasil, Bolsonaro 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",gAAAAABj7je2OoQOQXEqpxNzBrQ_hXEsaDlrH9VTOS--_F6qRJ1OAAXnAoUIIiC9HVDqvF13NnBz6kEWQ0-XaHlKPi2rePPHX_YXeH-oDNaZyiR6IkD8nyXcjCBLJGwrun7VXgD-qwQ2R0pH48ff95Jf3OAMMy5MIg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2ZlSc3uq61nN6QatXgJjIb-HVtPmRHiXqOZDyTltFwL3UaOy3rRwZEWAcqeM4dFy7QK2JedFYjVySqsl2wXsYRKLqBpxDBF88q0uZDEIHYac=,@77_frota Vagabundo,gAAAAABj7je2BoP_8BFxNAfj9xhCimj1UeoMjE0QYJUsA8rlFyrCc_mrRSSwtGMCMXqPaQV5EmoyJASNDRGFwfqVw1x5TF-MPv1F9UEGyE_E4AovJVcAuu0CzLYv6mjvlilSeCLApeTaYWOagwVRUnx34HtWzReTewLDJyQeQyXUBSdGPh-NxqU=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2nNptm8UjNHG4hCw3o1TzZ1hJwkzkvk0PkxOX0K2w2LiVjtViHB_k4K-JqIpkZ8YUX-WFF4J2WHKuE6dfIkvKqkvbDHFkNw7bnksKRgzfRCs=,@pedropaulo @eduardopaes E safado comunista se fosse por mim você nunca teria voltado para política e agora fica multando carros por e do  partido de Bolsonaro seu crápula nunca votei em você e nunca irei você e o câncer do Rio de janeiro,gAAAAABj7je2I450XOdfTF6weQKZ-5Gq245AnVephC9PAN-mw4ufYDUUomYAjPS_EFR9Y9ZPzzUfnaGbjTKLlO4CgYcwesVSQpFOoPpZjracl9SDYDWiYMCO9paUPytwT7SFYGnTQ5SBYUblOdtmEGc5JCsgZ6Kv7qEk0VtZLYc2KND4Suj9Jk0=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2BfASvTejOAfX-W7ZNE_TsM0BVbRxChT0xMlOt99L5R9ocSlEopqAU9Oo2wgqOs0HZ0FVAiUXVPuaXMh1hpAejMqSYu_OSkktA9ARINHP69I=,@capitaoderrite @LucianoGiusepp4 Essa gente quando abre a boca só sai m.....,gAAAAABj7je2Bx80v7qcrfpSltj27j0q80C2FMFDnbCY7NbLv2PRcJAfxJ4HcdnfD-9U0HgmHvXCtVh7fQ4dv-agN0nBU_kKOnhOlzzt3rmjGctv6uoIJzCbMzWUpTJCImSlLlUVxKpAKVkF4M5HKM6tu8pE_0Cs3B0iVeWeHoFyvbvnkpc-nHI=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2i7RQDQWuJ2TnQLw6SvED_fggSn8wOscyrpicFpsol2meaesP02WQo2NdmVdKT2yyEKPL4qXWC9CgOomUFYKIK6Sbw2KudiE0cA3S9bu2reU=,@EngZini @cirogomes @PDTRS Cadê de forta?,gAAAAABj7je2GRSobo5YioO0U-VHUFGaslxoYJeVqniH19iXFA8mdlIVVdxlSPXi8WxACffts6rjgZtYavup75PXwkuWPS23_fcKQu23uMTe2C9ZwsR2_WCtR3EBj-vrYxI2eGDlfVhYPNmCJQCt5B2HgYq63_Qol-N3w43Owx06uUAhKo_ULPs=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2-nBME-nkbLOiUWb5tP5MbqYxvBLLW9lSvc13Ezp_6Pmp4ZcrayHnHqvDnsrGCKBbsvGd-VS1Hux-1li9hpI6Zy6s7rIzCdD_ndvhKbZsn2U=,@rsallesmma Uma nojenta,gAAAAABj7je2VrE5bWtwo8kfi0shpRaW2ca6lzO0NqLyYLlqRvPyD_I9TvHjsOTIX-X2vrXcTJ3hy6kwUzmwoUeMhajbT6oi32Ks_5-ZcwL_mHZ4wdkaCuKoSS6iioKth2l43qqk2tiZxBxMhuBafY3INnAkWB7PpQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2WuP1uCcm66F56UBtY6qbR3Emg6W32eSDFLOglhW2IDuCBp5uLxxzcVU4Py51Xce_ZjMz86Lcw79yD0Owo6LipqJ9k5wbHpTjpdDgq3T93rQ=,@NiltoTatto Vai viver de que esse merda?,gAAAAABj7je2WGX6azmAM81K47PohcMPCEnay_j749iAEoNt4AiXc72W24XNpI6NoS2qtZWmeeVwHqnQD_VHCzPZaNa-_Y_FlyOF3OZq0a4QDrqvNgHJsdcD0FfvLzIkARRtUDOAIJzH5UlxayYT6g4YmT5yqAmSDg==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2e4oJ6j2BrOsoRK766nkF443AfF33svvMNR7ZxSQ84GOyvvI_LSKKEGZHQnsRbWc0QOt_fBoCH6IhYMsX3S-DX1PMSHC7Qak9l3MfqIcEczQ=,@depchinaglia Passa fome quem é vagabundo e preguiçoso,gAAAAABj7je2TKNx9x8EkRvl2mE0JgDdi5nfW-zqUR2YFiDVWmj0PwVwnnrxHXg9Ev97M1Xqj3wTqkGbXDl4girIIIEFvpt4eZNWuE7bYNtlfOIJePEMl0YknDtCyRxTe2wWiKCjbhDUlJo5IaC_88xwKY15qUoZCcj9oKS1wtfnyzWanyLgvNc=,1,0,1,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2bl3AnLCYw_GVCwA6mKNYVeZU3pr9isNiyFN7g87TEUeQSNnT1pVbgPeipemzq1H2V6rasXrAQVq8JBFo0hbgtwVpaTXtybRD2Xmz_JYXHJI=,"@ENZUH14 De jaracas, isso sim.",gAAAAABj7je2jZ_MV0OdSwgghzr4RIx5MXFG2mzAC1mnfHOCHjSVGzGXOamZuH-VfBgI7f1563IVYXroPKd7NGGdfXEN-9nV6islIiRDwJ_and6tRc_xY1tE9KoaF4K9my_PS95yEQ-QQK5Y5_o1uf2r9qMEWgoy0zJ1ft-4K-PfBKM3Jtd-Yqo=,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je264_kD5Az8fQuVFSdivqpUq3rO8hZlPmDlNV9rMIotAniRKS8zKYpV0FLxmL_M2uHnHcrbxpx7xwrFWRJfKmlDUHEzq-duBiOIi39npMs3vQ=,"@zeca_dirceu @rosanedopv Falou o Filho do Bandido Comunista.
Terrorista que colocava bombas em locais públicos e sequestrava pessoas.
Filho de peixe, peixinho é.
Pelo menos moro e nem o pai foram presos por roubar.
Vive pode dizer o mesmo?",gAAAAABj7je2zDz_-2aks6dHn4_RQRbc7h_eJigEbrSxYbE12L5CHjtXLPDO4qs-II0b27BPOhuKEctdGKfgJt0MV8Cw8sKf3aB1nvx6ExO-bx0UTHfxmzD8F1N9NLx3Ue0dkoCa9q8FZMQtRDkjJ84ug01HW85dFMR1R2O9MfJ3emx_3CI58bE=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2eF8ucp79WkuMFMFu2gp-I7v4hSBcbhxQFLOp8vkhkMekecavh_FmgNQ2owVIr_tYy3LfKELO5QuF8If_RgIeKnSzmOsJX10V5-_elwdvF54=,@carmelonetobr @jairbolsonaro Tão novo e tão canalha,gAAAAABj7je2_hB1RPM0ZjGgp9STE5ngL6d23KlVJoUJu-qbQbWeBhB2DoO0S4oIcJXrDUqJMefYev6c6vMQjUN1y7JapMX9DhUkFefkSu7XrHC6cQ3ZCNpfn9IPREJZb10PU2m_jL5Qq5XuDOXrR4gq589c1TC72w==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2maodM4rXaYebctCNFT2aqBZ5in-OxWCdH2BglWLDxe4pbixGUt9kv7NaCWF8oZZpzfkLD6fweB-cJPXyo0OHUNaAf7qzDyUjtpJD1ZorBhc=,@SoldadoFruet Não vai se eleger seu parasita,gAAAAABj7je2FBKZoaapU0Kr8apQShuuOHnU1kMWzvob7WG-dPscE3CBcxaPvVSjbhpmIZuOiyY1LVcMLMuYmoxkhDlfMzv6He1hKxVU0tM3sLA6cN8LMJd6xYuSI4DbV8aU4ziNXzdscNcuJWp0QI_t5yQ-VtGKWaVqfsvZfzhepBrtBQc5kP4=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2elNjF6pIN846Sxr_M-jXE3UWzKBm7_sjC3OByMnpo-pN1UlVc4GyGiY4uqSeyFMALgAEk7smsJD-cFJSax-sI-nPPxPpLg3eliVZbPYmEpI=,"@capitaoderrite Vote em mim porque eu mando servir a melhor coxinha de Sorocaba pro Genocida!
Nunca vi campanha mais merda!
É de cair o cu da bunda!",gAAAAABj7je27Ek69Q4lPUTPglDvkhMRViTv4x8ZwiiKgumWvJokyWqOBg5zh_E-jcQQ8rcrcxRulhllwT0Pn41ykDQVKYyHuQMsxKsiXqTRmRUdjuYIQXMxsxFjrbtJbuiHVmogiZVhZce6J94qQMNDsv9g1yzWUOKK90fdZ3QyPHdDgSJ0jHw=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2XhdDPlcUJ2ClCSG6zswOR-9D4tjpihV2TH4fSJH4mQ93FtfJc7CZN6IZpLt7oC1_AavMR8Q4mTfYu1opGpf4XAFDJF2BxRgZ5LTAubi_Xeg=,@AndreJanonesAdv Deixa de ser burro e idiota preocupante é a tua rachadinha ladrão de meia tigela,gAAAAABj7je2SVTkgMivZ3-eDibnghNCKmfZLmfZ3zPVs4SadX4QzW6Zakq55HniXvI-JEUBoCwqwhzzUweyavkf6Vi9AsGipVbt57kxk-vLa3Vj6f2tQFSH-IGLr19sgYluRZ3hN7yFltsg2_dZ89nywXotgEdUxFGSpgRdN7tBul8b5Jdg1UI=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2dmP3YOcZUcDeRLLQMxZ8OwlVwAg0v2M4Wu5eHHHwjfTUCddK2LbZQQ6UTDn_m_w50l7eY3zZdnD58_ayXPMJ0oWjexFUQ75tpwkjh4_LGFo=,"@Oficialluizlima ele mexendo nos papeis sem saber o que dizer,  bufando,  não tem preço,  é um picareta",gAAAAABj7je2I8GaRFBwVfducSxmbTntsnJ3B0v5K9AZb1NchlMqz0t_VuIa-kEeqpVnkgTZNdxrlFne3UryZ-mPRcD_TZA4sqayxYkLxnbTfNouEXgB5lQyIKnGuW0z4jcd1N3u3ktp-lBNFpXjHl8mUJvCBZmvnQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je24LoLT5F3NtI06EoSCEUH9GRaEq2PWvuxZEVoXnGPbMQ5SKbSqkIFrvuAneBQL7eQEc1rwHVP_YWIJm-1OkwFNDg4s1BiBPE_SZxcd70Hwpo=,"@DelegadoSaraiva Tem babaca no mundo inteiro. Tem inglês, francês, italiano, etc.",gAAAAABj7je27HUpmWgKCyAn7tPHjs81KOB7cEpLdEQ7dtlUtDhaXM-4x9jfuXoe23OPi-gpV6IY7Ua4w4CrD4-r1ocqo7OJT5BSeaLG5tk_Npc7jXuzDYJIU2JRW1siVA8RkfgHGR2L-Q-Ulmivf_EGuj3KXsGf6w==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2dhiPKaAqIw6nHPHwprDUS78xQ-3vQUf3lPsm6OohHifgi-svd7h47-g94YS3hYAuRVHdf80u0fMHW1RNItEdlFxzFZmtdMtTambHPzGmX34=,@ArthurWeint Vai voltar para o ostracismo.,gAAAAABj7je2zaAN50yhTVpiRR3yi9xMN31LNC0F4BuQrG3xyvh-FlLhMfphWRSIie4AUZ1ZnyTKfwV5Yc17dXNSQJ5Nb_3jxaYtRbtHjKDKQqqmM_gtkUgZG13pBr-GR0wHxrJL_IV_CU4DpZUAjdTtc8yWfGGKSa_Dz4NAd8wblFdC3fhnXSw=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
gAAAAABj7je2ZymIL3W4doGP1Ilhwvr6vRP5HGvE1oXmJd0JnCeumhdsR3Cq3Q843U3Ra41i34cAxbDQJn4lOn1QeIbUY_RjC6VAFJHxS5VVdTQljJuBtM0=,@ThiagoResiste Público total foi 67 mil pessoas mentiroso e nem todos vaiaram ele!!  bota seu ladrão favorito lá seu cachaceiro não tem coragem de ir na rua idiota,gAAAAABj7je2IDTAYpw29MJ12PsWm0135_XJjR-NCnzayiGeJkxihcKIuKi-g81KSiY2_r-D-SdiTvl-BYVPw67KhswUAswnbPFw8fkrmxhASZwPqDO1My_Nl4SpS28IB0mYzFM-H2ONmtS-jBzECQiDwFaKVTBdiA==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_controle_A10.csv
