id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3lJB27XZuhm7XkSVbjgtltpjTTdOulvmV6nQ40mUrIkFlCOKp46UnhE5enb2QFyMbK9FoSnesQUmAmXTP-XXxLePY6lJt6KBPu33qNTO5BBE=,"@clauthompson Não haviam estudos, porém, mandaram picar todo mundo. Agora é tarde.",gAAAAABj7je3E-KrTRW_Fj80KrSAJnrpolw8HQHMVY246aZq5YmdsxnV-Oa5LENCEhMnXPzkP-s_nEiBNC8Oe1xOgxMJ0d7R7wAVQpg49pJVdYoq9jq866urkIAk5hWzuvQ8Hy2vO226G-gvEkrE5Q0hBTxWuRAuzQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3Pp_FPqMy_8foI_8Si9n12HABjbSZkqLeV8R4KuQOQiIbmbnr0r5vJlxuZnLDXRtOTw2XXV7NyVvd0WAcEj-IwAeuGZPLipxAoJZYrcKvmhw=,@delmartharocha @cirogomes @AnaPaulaMatosBA Desembarca delegada! Não cole com esquerdista! Quem é de Deus não anda com essas carniças!,gAAAAABj7je3bFFUwXvESvW0MMna062ZMmtYoqKX_zTzUvECPlCpU0FpL_REhoLzyjU3i4sxjGrVrGQtJzBUvdrtqrmWGkcyFs85YwnZu4A5Ntg3PEsJD7N8nLm72EwjDJWCwbbAKULc2tPpvMEPpNlcSOE7_tEVIg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3bW5tkNh25iEThM6_JFUbV9XPBdtEenyLR1GFD_QEKmv7DU-dUG0OXC4xo99y1XKlImGYsgx1ktWJy24BgY72xDYZbxpClqvCMI18Q_AariY=,"@MacaeEvaristo @GugaNoblat Por esta eu não esperava, a recepção dos brasileiros de Londres a Bolsonaro foi apoteótica, como um político pode reunir tantos eleitores em outro pais, tinham mais manifestantes pro-Bolsonaro em Londres do que nos comícios dos demais candidatos no Brasil. https://t.co/ps3fTJ94RU",gAAAAABj7je3oYahri_UyS15aWCUydELeS_cNRziilSsk1nEr-N-46fBbVb3-qj2nv4QDQoUHea3w9V6SsEbMUGEqpOt22H6vF863CELtTRTzX4lipXQ5tgnshs4eMO51lJs3T-G4LEJXJt1vK9URDumEXT8UNWMDQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3FefHgdYmXlz8SgTbfZ3o9XF9H8V3czkcYQnrk0yQ4pDjPlIej6HKnyRXh3ElyCLsxRjWCOg_Z8b-vI6eOAhZpKNWwNGrr5HdmtncTT18zvU=,"@juujuferrari A vai se fode na boa kkkkkk fica no porno , política é coisa séria kkkk",gAAAAABj7je3bYOmOHhA8FCcMxCp1R8aikzHvy3NTWx_e-cz33eG7uvW3NWQ-iO3C4aSmZBXrIG0b4--zgDVxZNHbx-vpf_ACMnymkKzCF0bIh7PzjKmPNOrChy_QI1NC6xvsIkBhlSdoxcoOD3KCvqZkrRQv1zgEQ==,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3XPSw-F4U2tZI_nPYx1_kbwAfZovC23OoVLOpT6O_-Jr_vqeijKgxmkQ3wuzkl25PC94x9VhlLpEW8KebEtHar1mNr6GUmZ_R74nurWfVs-4=,@renatafalzoni vai q vai mana,gAAAAABj7je3vIwqpV1jV2ajtVJxEtMQrRLH1fV1ZvrYCsKZBUGw4feO0APazAPgrbxnfrbjagZYow7C-IEdUqnC72D63_diRB764SlYvQ99rX7KcwlADR9v-DtXeNQmFgDmttW3iK31LNRnhhKbtgruRCEKATBO1w==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3dBvGIerIY2H2UIbhXcVrvd--W2ijt042HjsDB4NrAC8BmXU5zDOMDl_Z-hpP8GaXZ9hd3ZKS-D7tyxM26wJ1uy5rkXQFZL0_8UkX9rV0Guk=,"@Zambelli2210 Isso é um vagabundo ladrão,um verme.",gAAAAABj7je3_Pibt4lNMGMOVydjWk_m6OnlyQTRnKaOampt19dEwtXzTGbFsrTLhR2n0MOS8PqBPv3yIET7xCwQjL_thjGmJ4aAy83YoqG3bTGWLn2BNWo80U17Ll0jWvTvM_-ddyJ72e1Sz_tQfT5nWsScu4bElIW7yBkQDU7s_VQ48ZgIzVA=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3uolfJuirhzhveoqPmNutcMpabld592nbHT_3faRtojzQai94ceJmjajZJQ8588WDk9PLzZj00W-pk152yprODeiK5y_1MR_8IcXviCUUOx8=,"@adriventurasp Então, explica aos teus filhos esse compadrio que o deixou mofando por 600 dias, quando poderia estar governando a 4 anos.
Em vez disso, ficou assistindo o juiz ladrão recebendo a recompensa do TCHUTCHUCA DO CENTRÃO que diz ""Não te estupra porque tu não mereces, porque és feia!"" https://t.co/5fjzb9h3Mv",gAAAAABj7je3HgQ2qChMDhYJTWWV094ImeGfl40FMt8hKol9Ch1qqHzM-6lhEGLVWCYm6KeACotneY6VbSWeDv9y0KgH9q_iRXt3Tiqx19TJ6y94LeIjbznpnYrbpbL-Ge93MkWNx7wivN3WB-z-zWiOoEd074w7iw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3iqYVB2QwgPxvu68wI41RxmlmjnEsJycTeZqtgWJBgePSYIhxdhxk8T5QtQvpyLPpbtvXI8QvcyIzl87LwMMokZcruhBhh_ejTnVOpGsSo08=,@ErikakHilton É um asno mesmo,gAAAAABj7je33lk1VY-jKdPB_CZvUCx_7LqzYSm4dLjEnomXHOK0o9EWqnPM4JavCaIiKPIkAlkH0737MocoxyJpz4BLjT5MOe4y0GmCTC4k25dNYyKeC7JY_qrLlwAJqExH2FylCL3oMb9eMpSh1g9gDUtBBJWOQ_IjObIvBg33doNUMHZRVQg=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3XHX9Lbft38hBpFmpGaSR-Yi7feEkYiSCz66_jOmS3HctksRoEl8Xmo7qxhv4aEwwM4PuxN6ml6zCLasFLe7jjTGO8sv6vJS4-3QxjlYmyFc=,"@Alice_Portugal @Felipe_da_Cunha Seguindo, tamos juntos!",gAAAAABj7je3KqiB3OVexi7VfNjim20T11b70k0saSbFBVCf-7K7CGGV4chA6xSOd6yNDtDAaGTmb0vn3qwbWcIBtrkxVJXGj90gwK8MMgqDMeFGeuaEXpHuwH3ZzM_8k6RcMiKVnDUNxeZGu275A9zXiKO9VuWllQxaen27st-u7lWNVILlfrI=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3nnmumfTgyRUUFSkHcHK2N3_XKqhnnNgnyCg6EwoI1pye09hGKObXMXo-zhNvKa2asB39sorF4q3g4z4SJBkHwwhXLQpTe5ybebkI1gyHm0A=,@luceliaoficial @LulaOficial Sai fora coisa louca 😂😂 ridícula ela não fala ela grita..🐄🐄🐄🐄,gAAAAABj7je3KdCSbleqKHI8XC9pyGofhElDiY3cIDvVmtvLdiPfeBshAQOakMeIj0lPk6LqHt9PUq3UeKZG3OsjyuZnceYmtKPlfQ0vgKQFI4YAZH7pPHk9dHNDgD_mOD6rrHE4z_cWXVq51_BAA_0Ah_MbB-hS4QUnErb5S1fomdS-sLK71Bg=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3wLeQI-MCOldwEvRreXPXOoUVs0S9gW8qrFDy_f4BxfXMDvC2Tqol3ltBIqfplOXPoR90KDNDDXYUqncwHp2J4L7vyy7L-_pI0Zp5I_EWPkA=,@AriadnaArantes @LulaOficial Gata! ❤️⭐,gAAAAABj7je3x-WuYdVJ6p6JR8fyaCD8ZaAINXm_led-kPEstb7B7a-2nAZWZJtz6QfugJnYrMlQyS2nLz-5sbL4leO8uwO6n36NEHv5PlUeMAUjqBRfUbGsxc58pLbE4CTav0OXwifi9Tibg1UvtCIq59pzL2btKQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3icM45kVD61AZw4KJR5BmN0fzbjEQOeTKQq_uEmGQ-NdHLxKZjn3-17hrD-bo7kAj2s70o1MMIBhdnGlrA2BD6-GbKX8bw7R-NmhS-Ygofo8=,@monicafraga Ela e  o Humcerto Bosta,gAAAAABj7je3jt3oHaEHs9Ce0VPrquEuafukDyGFuG6ohLSqcUZ3_NihqEJsSRgOCHJ11e7BlD_N1IJ4ayXULE4ind2q8WycHq1oC3wpvqOPvq4XhR-PtnjGm9qbHPFPopM3SJFLywLoBtZe0fINAdlXH2qYZvIbGg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3hOhGri7DpeBzG5MG8yrB3aYhSxXWc4Q-XjQJESkl_pjt77XDMC4cTazxSHTh2PNTwHUn1joH3E3dBuoON9lr-22jFJwZ4icwKeJp3hQ-_u4=,"@erikakokay Vc acha que engana alguém, com essa conversa fiada e falsa, pelo amor de Deus, vai procurar o que fazer ao invés de tá espalhando desinformação e fake News, ninguém cai nesse papo mais não, vai trabalhar que é melhor",gAAAAABj7je3UpFjkPa1HYBQBUb7L-fSQOa_B2b-u5VdBMl6g-yMFblP00e0HNwtetlDzv1d80AbokcjO_8iUC2rvcxB-J98GWKOp-drJzrOfF3YFpv7TBFVxR50pXrKm4ls9l1VHA0Q0nH1Fbg_HJUD38wPu_KsxTtZE2HdnY6Z7us5J_HZtB0=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3LdxmArtG90BkYLIA8cEXB9EHWtFobJol6JFewRcuQNabhHkHn0Z6qTcZMCHvtoFOk8usvKwaqb-yKd4uoOiqb1pGcIRKEoDGS1wc3nc0nnY=,@apropriajulia @PATRlOTAS Cutuca o formigueiro que as formiga ficam desesperada.,gAAAAABj7je3qB_Q4L5JSQH7QpmiBhZGOMeWNXQj2lbcdpjE6e77lxP2t-Itpsdum-3jokb6EEcKE7dK2whZvEn9Dj2se35naNEh2y2X2rF3VhPlYsFBF83VEk0H_6m6iPkoBKeqZ1mmS6BLP26HEbS0-j2K823Ukg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3XL2LAIVFNUylT6Qq1Xg5h--OBkw6rCl3iiPoIRefii0zROfrxmBM6MHITwzxAAlXP0KIDy5PMQdUbWzRQy6knrbINP32eoBqxQXSHjk9KSo=,"@bellagoncalvs A mulher fez defesa do agronegócio, falou do MST, o combo completo e a cor do sapato é o que importa?",gAAAAABj7je3oR2iIazExoDe6CAK2SFeTb4jYsSvgLKR_2C0H7z3NM5gOPaIWm3mm7ukKalx5bCX3RtvlRJg2CY3SOZTvhH7fTwZY8dFNiouJAvlLJsiOKxrpDWOiduyj90sykTRO5wHyWP7zbsNfT3Di5AbMY0T8Q==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3Iy4i8COyRE3LYUF2ejYbgoke7QxjsMhClxloUm-fLGCjEdm5nu9RSI56knxw6wRWg4WkJap2y7U_DZ8p0OH5k0kDF-wYLWM5WIAv50B2tZM=,@rosangelamorosp @SF_Moro @VemPraRua_br sai que é cilada Bino!!,gAAAAABj7je3p6ussF4ERRyB6ZVaFfAAyqHbNJIrRSq3-50jpX8yfpv71ZukyrxgK7AQ2pXOZl_clCzDtjfWsq50wjGtiK0ctKQzmeFvphMF0XKyTrci42immx0uzs03BHMl0GSiAHb9ENZW38L-EWAjDMtal-EZTA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3l2L4TSfPMUCNNiPCoYWvNPgiiRnB2mBieZ1LdKlv8Hl7uzcfLZbBS_4WmkR1LkHCkemdfxbLjsXEO6msV7G28oSqdj_hKwJhdTm8QgJnRBc=,@joicehasselmann chupa sua gorda https://t.co/AJeGVetVoI,gAAAAABj7je3n7btz70dz7edxuYBzcRQrH-OnsIpGBSX0ciZ6nOf-rGnsvto2pkDVehYRGF4i6r_GADxVBQJwp_cz8P6RKJDjRIu4ft0po9XuRoMwLYJymaxddqoQUQ1RVvA_RqvCYAuP62NfXnuubkmTUIvHvYWkw==,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3xrZJSDa20eFCckzXuDa5g0KrTQmA-qVhlmz_TLwOg28WaVqH5Qi6YuWlCsIK1KN7kh8pHifAQpmCefSExAbMGIC7FrXCsjsWZe4ljc_E5Dc=,@juujuferrari Bunda gostosa,gAAAAABj7je3sgEfw3q9ZCVJAF1zFY5mLbRouMzQ9YvffE9IEUo4woUtL9fS_A6zBf000pkOSLFPIPOKoXis8aQmw1645vm7CGaRK5I5ed4syr397UtyQV_0f8s0753hB1u5SJ-h1dbxw_6LF0WOBTTZT5Ty-wyusXp88nuI-xgJdcSO2oo1OlY=,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3r3b2euKRpP23zXm-HW011ZmauZf7vtPsXs4nBPIFTpw-dobf2nPbOuoTA55TAQMrnh0_Aak5LqPovngrSBa_W_B8scDL6BNfs2-swRBNxbI=,"@alesilva_38 Ele não tem que autorizar nada. Este careca é um déspota que junto com 9 abutres togados soltaram e tornaram tornaram o maior bandido do país, o Lula ladrão. Canalhas",gAAAAABj7je36rFyKPYF-SPZdJA_jrg_sIsg_VzLhHH6YGfrH-jsOTVCJhrX2OquXVEWFKX65FdTDCGnYDWcKUj8KlwnN8oOCB5XIlLrcp9t3zlmA8xObLBS2PCxnj2LHUYekm9Z1jWnEoQcNgOYpV1RpsQSVx1YSab6ugeF4_DfFikjA0F9a7Y=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3T-iK-Ptu0alaqqW7BW901kCRu3ogZu8lOpWfZqQYsyFEgHO_h44Sib44VDSATpO1OB0O9WYj0JgM1AVq_cKDgv3G89bB0Z-T7egTktZWgE4=,"@gleisi @LulaOficial O moça, deixa te falar, deixa eles pensarem que foram milhares, pq se mostra imagens, vai fica feio para o carinha de 9 dedos!!! 😅😅😅",gAAAAABj7je3bLRU51Aic_6OVfPoCZb5W6p8qpj4Lq4DJg2TS3SJGzktT0DeYqgSFll9unuMgRpVp05b8iuisJLN9BLXTvkAvOfNVCjXKtJVKLrpToVR9YC25i4yinWPgP5GugElE7gnnkoY0M7V0fuTTiwDZcsqng==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3ElqYhKeTCb3VuFGKKUgPLFFQqSLh1Y68HLk8dPknPHFW9e2HkgTnMXWwW8_s63j1F77v5sU8pineDTRl_g7bvzYWL5dPUjynr3e_965yyj0=,"@EdianeMariaMTST @kabokiko ""A culpa é dele por ter me estimulado"" é tipo ""só fui racista pq ele é preto"". CARALHO que merda é essa",gAAAAABj7je3KiXDO64JlzsKPaButGBbU5kKFgkmum4tFQEocLxfCtjK8YhWOMNHDEg9EAEmVO_18odPo62Cbm_9qT8DWVbXUu08VWopZqiKoP-4s0dE2CTHsO1yMWpSW96RsKlgVN3EOSSm2mZVPEM1GTErUc3pCw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3xFHM4sRoAUjFjuW3x7an4Z3VtjswHI_ZK1XEeyfdHMql8OyTpQo4hIvUZu76NAl2o5i8_Wdo_xcWnGjVPhDm4gEag08UVqtToDHGPbiWdJE=,@juujuferrari MDS que isso mulherão em❤️🫶🤤,gAAAAABj7je3qUqXgkSAjrtZ0jhLNd1oxPMoyVvuNQjpUNSsWmb1Ri-y9qSRjM1dSPRrJ6UO5NSlib_nASguokid6gWJhLqitNzm0q4d9C8JH-5T_Hbet7dqNceUpiLIrOe399ZAgQ4ZzPoQ9OvxUoAClY0oROLWuQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3BnVeI6ISqxgtiXDPN121ttO12b0AeAu0fcFjMf5qCedUqXJBVKCQn7evMF264s6xXrxSJ_eeaKUF-HifX10JO7KGRg65S2FZCP0N_wrB5UE=,@samiabomfim Vou te bloquear… vc só fala bosta!,gAAAAABj7je3VGWffam0OoYrFRiF95s_Ro5ehvVCRhcdz1VGjYgE6tvTyxQtzUqfv3WKd4OQ_7uTkJ8PR8c9270Pex8DOZtyt761m8fssR-0MJ9IPDu9Eh0TQ3A1kNkdeNIUqUbgGZ_FYpaLXZbVWr1Xxnc2cVJ5qQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3S3PdAN2x8WKPE1zzlNReGBkAHvFoFFbp1aDRwKh3F9lWYbEntQr7nH2diXeDWq4CJ2B8_6-zktLVGsXDQ0t7_v-jLF9zb_vZzE-GxcbtyCg=,@clauthompson Mulher doente.,gAAAAABj7je3wNKQm7_Act4koXAwkt5yTkcVGcpW5XRMsxzKHqIFQ2aqOBBoFpGRY4uSpc02Q6tRd6kPd8fgPPDu5DXjrKLJ3kpUQ0CH6yEYIlzD4KhvUDn1tVn3zbPVjK9F_j2UsNRjYH1McwLmRLGN5BZUQbTf8AujESI8ksaOxzWi2jmR3fA=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je349N4GgYgJscwCpw487ymfFFvV_ykx8QKTvEAZKNr9AgIc2PvZ08OqChqXucbI2Xnny82T0rmEQMHk52gGpHJ46vL4TnaBvBZPLDA14VUvIY=,"@RaquelStasiaki @MJulena Com as imagens de hoje, a intenção da fraude está aniquilada. Nenhum candidato em qualquer lugar do mundo perde uma eleição com esse apoio popular. ACABOU. O sistema está rangendo os dentes. Somente um louco para enfrentar essa massa patriota. https://t.co/SAoRLeIIRe",gAAAAABj7je3XfZet_-WyWth1xfi7EWleZWoI_jnA0wE78zrpebQysQ3XhEzBPAS3ImRbiZFh6pHkyFrT9ndYFhoTFj5JrLB9D7bHXZvaU3FCt5g069q1SC__Qj_TF-V2x4RtDYx4BlOQkCjyCV8A92XgTiRMww0Xg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
gAAAAABj7je3YQ9Kfbxsg5VXGb3myQ129vJxufzI_QcPbf3wMTOejS_veA4nfUfGzcUyrWtelYITenyg5wYszTBSSU28S5qOb2HHzzptPPJvZWNhmGSiPsQ=,@samiabomfim Aborto é ASSASSINATO sua vagabunda,gAAAAABj7je3oAZVDnB18nJIHwXZCelVJS5oOVCUdSPNVlpRqYOMpXr5n1D8uD2zdEpcNh_HUm1ASlaFmVrvByMI-Ur21q6aF2XhB29NJymt2h7lhi2T05xYo6-puYrWuNiMp4d6Q-ijvC2KUQZeqwaJszwa7fjgRQ==,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A04.csv
