id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3Hzo-DjRorXWDDRXXZvIWGMl2bYit4l4Vliox4aQokyFevCWKeaEQYJJkZkoYx3kXvJRL9v0EehAVOmpIwc_s5qhwk9Rt85KFTAGsNq_NKf0=,@juujuferrari Bela de puta da,gAAAAABj7je3sjDvW5S5ZrZ4Dct9BykyOXMhtwDk_fLysStV7_mdIgfHxQkB5R_9zYD8fDIOOsUHy_DhVUK0Vj_VdQ79BDPQTMNxWHxSi9GZk7AFrDPgvbZWfcrGmHAQNVCyjtZryO-1xbRB3QVzr4JMQbMoWxoDWsDswkta7YyLWEcfOuEeghw=,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3Q54AiohilA6U2OBTtjXutWRpTP-CNWdKyyV-aPXe-vb0qq_zrSpOJZ2JfuQYKZDZ3a8RkGeIlDM8N91QCy-gR0_ZmDjYZG5TFYfv6bk6M9A=,"@clauthompson Não haviam estudos, porém, mandaram picar todo mundo. Agora é tarde.",gAAAAABj7je3A7ORZZkVlATaY9Lo-U1vfngquVW0pBzDwjBx3R7-Qq-bKMO18KmJ-dbuNMqJP4zLlyuHj21SPmxz-K1kLweqzxP5Od0KEQYxrmf-_SKICNIvgDLADYzXeR8vHUlDHbiJK4orrcPRRqv-9IyuYsYUTQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je38pM4aVMGWaDIrs0lp4FOJXzQg9ydz9Qekr2KzUNV7-8DP2HysEJFcHWl78j50M6y2NLZyEkARvkyrA-18G2vacz6FNCO0sUJjPKR_0gP8jI=,@delmartharocha @cirogomes @AnaPaulaMatosBA Desembarca delegada! Não cole com esquerdista! Quem é de Deus não anda com essas carniças!,gAAAAABj7je3j1qzd7Ly4LIBeTuqUlSlA_U7yDLnTxBKOO2PUJak3pBDjLb1bbBbBpi3OZD6uYvzCfVbokPENZZl8LG5YnSKJvrW-WaHB6drPX2g5LReGJZ2d12pJbmF8NpCx3CNqHXyYwggCLfmU1njuBkPopCNvg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3iOlZp1PPFXiuf8mt2JXQW8eFMSWAb3OlPOQ4T7qFyQZ0Gwx7ztpEOJ-78s9_Z3u0sn2BufSDl5I-fLbBS07ib9g1sSHEVPEP5ADua0ETuSI=,"@MacaeEvaristo @GugaNoblat Por esta eu não esperava, a recepção dos brasileiros de Londres a Bolsonaro foi apoteótica, como um político pode reunir tantos eleitores em outro pais, tinham mais manifestantes pro-Bolsonaro em Londres do que nos comícios dos demais candidatos no Brasil. https://t.co/ps3fTJ94RU",gAAAAABj7je3AqUda8cO1UoFCkSQjn9jwM8FHQQbCg0_PweCLgRDDYiJ5eW42nyMep0WVWygZGJz2E9MXDahsa7j60D7v4-wZQHqgkmOwR_sinfIlALGRGopf7dGxk228GUtchLRID09rMqZPAiAW_A3Pk41Gwu80Q==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je374DXfN7foF7uE6UdGQQbZSkjRwb4PPQAo7AKd8mD70vu7oatsyy3N0qYyOysLIgjqhhS59qagCJJN4px9axT1MEl1fPPTjuSG15mkhLuDH4=,"@juujuferrari A vai se fode na boa kkkkkk fica no porno , política é coisa séria kkkk",gAAAAABj7je366TrxcssK6Veu7TYW68NAcazMlpk40AY0NTCneWHoJxx8vN0Qfw1itHVWT22SYnDoAWu7soqPe1NObnEsAp5jR_D7VObnriTUzoPqHfSul_nc5CqnUPF8p6xi26j3j3KCbCXAP_-bfSqUKHIPSOPmA==,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3WNUvU1dqYk0qbR9jqBtYV-0YwM0JfWwndSX4zOOoMF7nA4QDJpmvojOLBMudiHTCcLKGdOezzskGhdbybL7CUfjXXwYCfMJ3a9UuegMZpOY=,@renatafalzoni vai q vai mana,gAAAAABj7je3QsWOVYVRIxYWB6LC6zU6yzpbO8jUEqf2nBDoNE69jEO2kl3rBRGF1fHMqzm7D3M1vMkQJRTBCPXi0NO57TxmCst9oFiWAp4IIqBcZwuOE6-ssb883E2se0ON_S4jBauxYXGcaWF_tkYRegYZcMADQg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je38Pn0xd5bQmx33NKg3DeUYSpjJrbDbQ6tE2ky5wBEJBgh5UISVO5Jr8ZcVeEnW6Prb2Kv3TzHZpjbeL9c1O7gVRRy4qa8BvuBuRX5HvqoVbc=,"@Zambelli2210 Isso é um vagabundo ladrão,um verme.",gAAAAABj7je34yFya9uOAvzxLn3M1hZDgQ_6C7U1IJ2VDfz8fHRi-Uw4IZcFUsfV-84YXwqes8-KY0xt7i8Mo6asZfTpuTswmGhcLaLkNXKPwf4k73fboyjOBUB5cnIUAceOIjhCCZ8Yfa_Kj4KKiLMD8DdcJbe41z1E43zRsLB4dkO6RFEh7zo=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3HujINnLjz4cmSCvgF0xweKYOUYe6kG9Sc2rrbKtbR3nOpU5WbD9oTVRsMx808lwQe_97KYebjYpBAsCxRBkj6kHskImEBkx7uIP3h015hCY=,"@adriventurasp Então, explica aos teus filhos esse compadrio que o deixou mofando por 600 dias, quando poderia estar governando a 4 anos.
Em vez disso, ficou assistindo o juiz ladrão recebendo a recompensa do TCHUTCHUCA DO CENTRÃO que diz ""Não te estupra porque tu não mereces, porque és feia!"" https://t.co/5fjzb9h3Mv",gAAAAABj7je3UivIViY1C8lrLiMx1-aGYF7MtEIJj1pxQ5XoAMZi8czSpM4TFF3VWjrE43EzghG3BJPP7l70wJa4gR2-OjeM2Pib8OvVxQqHeYomXG6cU5aqZeBrGHLJNsDlrsadleSy5d-howOoZ0WAnonzKXZaZw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3wrMy3ftQ2M-wHy9R2xB1EB_xtrTeemzFPP1RHvDlB97LiyPRIEXu6SdEwFFEk2TxlHpzGTtSOzGzPEtuEz2EJ-GUE1WKJT3p3lRUX_jxsEI=,@ErikakHilton É um asno mesmo,gAAAAABj7je3swLepEPx7FDkkohuockGgJJCNSAn_5oQZB-04RwRLWQGOVsEjUziwWtCvTaUNEiOuAvcJO_2_4TavjSeGKBC7XIQpuCMS19iuN1vxjHb4JOpK2OmiWq0KZ0sKfo26eIKy0wr7S_oDs_mHVH8RTsJQqKva4FepGyFXmUYCEsRFaE=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3LDYEKrjupIaP2P2CeUNDdcVcSWnHd0pCuEFt0x3NCS_BrkyD7EXMqI9a3aFulEFmnok2Lxq1eYzq1a6GD6Lzgfe9CEM2SpKnVVN3PjEQvU8=,"@Alice_Portugal @Felipe_da_Cunha Seguindo, tamos juntos!",gAAAAABj7je3Ca9o0ypGplAdXwRR6U7sfBBaVJPE76DtMG2Jn3X3um-xtr36bsnfAHl9bJRTO4o48M43jpWfanwe-i4omyX34Z7tzO8KmdOL6dgwgZ7xoSztX4pDkeqDWy4veGCAXN-9R1BOzjr_NWhPGNk2eLxs92x7smiPpLQH2jTNkbjVoXc=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3teaJghUFymwAiM-nFMBcOVnnu5bd4WzWH6R0gNqf9SnxoMHgT8CK3i99z76MmkVBrOJgOo2Js2rDjnHYQB3ZZ3B-v63svVF5hzvaWMEFLoE=,@luceliaoficial @LulaOficial Sai fora coisa louca 😂😂 ridícula ela não fala ela grita..🐄🐄🐄🐄,gAAAAABj7je3WibTraSPuw0IaZoikkmNsAvsJhALKNioDSvIcMWMVnfE6Y7K_5mHTib4yklpYqnaEqTp6VDjyOQueCAUs-03svFlYMb2-11PVa1KbkbSzttH1rW6aRkh3f1T89Sxh7jet3iqd-zezdNMMJNWrFnSQu5PW-z8Ifir5KKZjkV98ag=,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3h9S7DH1T3B1WdzCLmsjE3QMcII_ecHXWR1gSgywP6KhtoPci64lPhYGozLcemQGfTrXxVNTUKKirnhAFRvynFTIgQc83i52UzeaITUsEwS8=,@AriadnaArantes @LulaOficial Gata! ❤️⭐,gAAAAABj7je3QNSJVj-91eWu8HpgWPPnzZRumXrE5UH7ZZCA8XFq7vBAIUy-nQz6yk34ARcLjIKsmmi8B61eU3kXyT-NCJwH0oImSIVjIu8UO_QPQO_j78PfAWBTUQzRZdjdpW1ud_wPFuHoTt7c4ZrofzjtAhA3Cw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3ERog0bFqO6YR2cHBhRphhA9XGzEQwbBh-hR_p_8-kccHw7swIVZv-jIvGLKxexH_ZumiJRboVD3H4I5vK76UdtVRdmBIjiOEjrsj9Y94jsg=,@monicafraga Ela e  o Humcerto Bosta,gAAAAABj7je3gkuwbotWG4z_dMLL0sG4MJ7LYolMzp7Z_R75Z2h_ZOV4J6mFnfFLngtz1XoKSSVMcmprVG0k5zxzo7whYb1Qz7N57BJYrLVwxTvOPYW_JK3sp7Fhrg7VzTXV-pB4TnAaLSybcpIa2zgUUn4ludA7Bg==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3q2aCXk60Jtv2bqJRRa3tFZUty-0Yxkr6oMGtcxZuM_zjWBqWBhwzxL6xCJb4JiX0AoZ1TU9mhUbuQFX2ghM3PfJjzbpfrffASQMq5gPeRU0=,"@erikakokay Vc acha que engana alguém, com essa conversa fiada e falsa, pelo amor de Deus, vai procurar o que fazer ao invés de tá espalhando desinformação e fake News, ninguém cai nesse papo mais não, vai trabalhar que é melhor",gAAAAABj7je38b_AcVuNjpo5-HDGPdbknTOU5xykU5H9bjfyPoFYmqe8nnuui0vAX67_q-IQ_hfqx7Cmhhw8xv4xr2Nly11AqtnJaLz-VQ9e5yyN6mF_TM4Cl1W-mHGsc6_tPBwwWtHa-DyQyCvJxNgCa_8H7_wkXYpMZchECUHv2hj8j27FORc=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3FvmxRo45BmLmRotUulELIDTpLGnq5xLuJ-5pxFXK8ooMqqCQshZaJXwxgq-0OH0UQwTA2z3_CaEcgX6WTVMOev1kwg3NPvQwcu_YyBBQGZc=,@apropriajulia @PATRlOTAS Cutuca o formigueiro que as formiga ficam desesperada.,gAAAAABj7je36qdYzosJUYc8el14kpcKOWxAgoAdResbrWAXEjuwgR0cgG_iWPqxCOUZ1cmlpRq3fFEMcNcixyrCfWHxlj1aHCcGv0ToS3nDhe_zS8dkSwDgnLsPHyVK6USXl-4SukEZEZYiYOKc6ZMgobIGoDHtUw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3x3JLXlOrML73DhbEtw24CyM2i7msKAzoOvibuPvXpp6TTgXt5CDi_adAtUo3ghYaN-T8f4fwVNstwi6WEr69WSIAb15RdDrijL8wElD1ZFw=,"@bellagoncalvs A mulher fez defesa do agronegócio, falou do MST, o combo completo e a cor do sapato é o que importa?",gAAAAABj7je3OIdlB33mroDbsWDmv6cgZttAmeC2Jg83NnmzTtfWDSx6BQk1nKQGsj-sYRcvmMRgoAaZjPtCOjdlffmyA2ly6KwMZQ5ydeUgNUu3AmsM1_MgFy7yufTnqU1-JC-mOscZ22t3T8clCNZzd3H0yK9JgQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3pGA_2AG5oGtsijuLm3TiGtPVQufd0ZGvBpNpNOXx8I1FPV2TKwtRr7N9VUsGXpJhANO9JF8v-SYyd926cQ76Q84lXrppOhbONYH9Zim0IOc=,@rosangelamorosp @SF_Moro @VemPraRua_br sai que é cilada Bino!!,gAAAAABj7je3VbR0Sm0rUe3cBgzvgCFW9e3jWpx8EDdL7aXteZJR2YA7XrDs-vvVlmvSPXLtJOPYV2BTFZ5QlTlmQ4voD7oEiUQKerdg1tjaDke3XGIFFCGt2DYu0-BxUorOz_reUxqr5lApAcYaDWTGfI4bXZf6pA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3YmqeaWwbgrxgBRKC7Pi1nHEpo1pMNBGqNMCUGFjI8Jrq23tS_hrg_k_h8Y85V15qH_RDLJQN35Q3pPD2GaCi8b6daKTxRBoygUXxLwfgX3g=,@joicehasselmann chupa sua gorda https://t.co/AJeGVetVoI,gAAAAABj7je36xRi0-G7TlIY-dIsA85GsdukDyKq0zSeX7pNYsowq5EvMZDHye3H2ushhMcrw7XanDJY16-NEVhEe81-EsKxP0E6UIGXXtDG0LEaBZLkX3TRETUidUJ13K6qlUNBL8EOJIS_yzYi_hV9_dPg18cxBQ==,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3iowJ7yL7TSVWgQ8jB2J3SAVGWrRIfTXc4tjUxohKopdSRt8BmIG3cPEiY-9RgtxJEa9RbK4ocKcNXu_RcxD-tkrWlRPvnW6MQqtclKy8coo=,@juujuferrari Bunda gostosa,gAAAAABj7je3hLRpRfUvok497fqleOKCbM2NMmENT3KgLWPSe9yligdgrEuqKAoY9tNjEll6UGdG9jIU93NplXmB3rIxJuNx2atDyOIJoUdE3qfzw1pvtdvHWxeALX7paJWw7PpCbqTwMvA8e04fjmY6UJh8YiPpikJzCCBxAMyOF7FYyYHbB_k=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3eQcX8ZGur9L9eRQ6b_5dwzyRHy8XWUboKsF5KpxBLEA_57t45JCysvvLL1JVTeRbNo4W8vP8tpqN2VqoJCGAL7CyFYP4GG4DeYb9Ez-tSP0=,"@alesilva_38 Ele não tem que autorizar nada. Este careca é um déspota que junto com 9 abutres togados soltaram e tornaram tornaram o maior bandido do país, o Lula ladrão. Canalhas",gAAAAABj7je30xQ3l1oPi-1YdOMQncqPq_wZps7eJyFYg065RgbUXMfVyos_gZg-Pmdk2xKlexB8BnyPiAeLi0cf8CzkTRzIn_4hBxFjP1G9rvOztH9buygn4Ov-zLbr9rsKJb7KN59Ixr7YZ0P8nw8bcP4KsusEgoi772s4yfDSjEi93GekN4s=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3FE9VVJku-pFj44r7fFjqXZpIr5b5-JmfhIMYcJy-TCj0-XrKct5d0ZS8i-1O8eNb9DPMjJEPH1GutPkJ5ai_geO8cPyAPrrf1be3G4sj8AY=,"@gleisi @LulaOficial O moça, deixa te falar, deixa eles pensarem que foram milhares, pq se mostra imagens, vai fica feio para o carinha de 9 dedos!!! 😅😅😅",gAAAAABj7je39X1CEioZLkNN7b7BAloqHzazL3E4eAaJ6B2L3eiiAfE_d9ysBeZA8L24uX-_k9hSuddQqDEOcBhEXB14baYlxJ8NuOcZXO-y9H-9PW-wzP2mq5My9HZ4MIuATe2Ys8OonTyVHLhTOoE2T2FQmS3Xxg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je37yI5dsgsfs_IZl2pXDtJR90_5EZ8MmeIG0mGy1qUSvJGstWsgIlnrcoGWaY02EAWapMvJS3ontOE_av7PTkTbsFihTSjNEfGD954NQ3f97E=,"@EdianeMariaMTST @kabokiko ""A culpa é dele por ter me estimulado"" é tipo ""só fui racista pq ele é preto"". CARALHO que merda é essa",gAAAAABj7je3r_2aY83zioVpRbUm6vd_ahFN2DwFpvO37pOlGyIju_9D_UrnKEzAiIV0Nl3Yn3tuvdUCT_2ztdlamB4NGDT76zK49CsCNfmn7WLeN_M07jNesyJXVW1os9aUZInk4o4D8UYxExrhv_caygW2vKEJJA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3be2NZiAmqrXMpY1OMtPh2AmCEMDG6vkdnvJRlt3n_izvy9jubF7jPeoWrN6je7M5w2xKzbIYMlORzdlok1NgzSF_WbPg82SFsqzCQpl8IjY=,@juujuferrari MDS que isso mulherão em❤️🫶🤤,gAAAAABj7je35tll5pWcd8zPPHHs1xnS7u8GwRStEzyWXWHX4nS7VX7cSNWUiSn8Yqti992LYP-qmNjmEHVTImCLTbDiRRJkEOMBlNTBq_8m7p-XFy8MTGKuE9xoY2pWR1QiSaV_-ksucHtan3BWlVicrq-SGRMDNg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3FhzWWGWHzAUGn51xnJk7rUeZl9sMLwslbOldKMDiZfylIxV1C4XL9JBV9lKNiSfkk6nuWjFu4dc0nFnMizmIeyPgprcYSW-r7Ssbu7IhALY=,@samiabomfim Vou te bloquear… vc só fala bosta!,gAAAAABj7je392iAVFx-tOtZm-RdftxdCMnCDFgJA8TUTp6HMqc_yHtpg-cSl2zWyroV0v3fUG2h9tnug606fk9VoT_zXE9aiDFqu2cOk4rP79SvuDP_8bnBOoD5RfCKcXf3ErnSv_aEZ-GwhVFS1S_ItwOyjaysVw==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je31AbG9hGHlQDkUjkb0_hHWhnxMb5Mz-M6jY7Ptb3ahcSVIFEPLje9Kz-hwO-WbLkvsOeh_y7DdOmIfkE5_EPXhzcxuuv7kMTYoTDp3kMOKRU=,@clauthompson Mulher doente.,gAAAAABj7je3RaeiJYnKA_I_CkMRgJdplX2hSpQDlZFBkKagursAJLFZzmKOw77Iv_oJUVcBQ2GH0UEFvd1-D7MgYkSLUDIHiU3wngetVZofHYj6FEbZ5gp1bJTc6JhekmqCtxaHVAYVFodQrfESbla652W7telOiFrtuOhJw-6mF6KDAIGqMts=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3iXL9xmHecFhqmYlvu9YCNFRsp0r2K5vTTVOmLDIlvtHFbS8SAkcjTVYEA9eY-GhZd2ktqkKZwGgaNP4aXwMZH5IT4wLrL9llI5pkjz7kTKg=,"@RaquelStasiaki @MJulena Com as imagens de hoje, a intenção da fraude está aniquilada. Nenhum candidato em qualquer lugar do mundo perde uma eleição com esse apoio popular. ACABOU. O sistema está rangendo os dentes. Somente um louco para enfrentar essa massa patriota. https://t.co/SAoRLeIIRe",gAAAAABj7je3tNhh_gya1P9-2DOZRa62cSTfneywi6K9gXXV3uyKDSh_1W311ASwLJSG0OuFSzFA7MrTgNp5VnajNhRs5823vj-W7wQvBh3nmQu9tDzkeADbDUGHylwAXo1K83zn_zGEOCj42TKja9N4HmHN7VlVKw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
gAAAAABj7je3gtw4DMHI7aFzT4wm9JZnHOPXfpVjzB3EMj3Ih88mWz01LnfzNwLj5XS1hi0txLgsXDXDN0jJ8h1niJbsSKXSVxN6iHZ0iecj9MKTfybzG7s=,@samiabomfim Aborto é ASSASSINATO sua vagabunda,gAAAAABj7je3dLufK5nnTXvKm553UBuS4DLta1my98ETtHhbUYhSVO5VO42vZ9sowhCRT9BgQksoMTUBRy4tBR8YdrTYysHsgAKt6Haj66fyWuUTGmRkNip0pA_sCVXgryNdECytBRO7eExIQ9-zphH-BFvq8014gA==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A06.csv
