id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3knV5FdHcb4sPyCmCHP2HrE4AFUhd2-Q8ri8aiZmCFMh45pCWjKNwga5jrFU5z_3mSMoqzqryqsEaRQNFAehuNKVs8q3AzARywWyaTG8vpuc=,"@77_frota feio é VC
feio é o que VC fez",gAAAAABj7je3KXwCPhO7-ydjuPHnl-2pvsbNN1tdIp5rpP3IUELnmTubPmE-SiC7SEXqMNYS0v7eYlBdfxGY7Qss96gA3w73Ex7ehFpMZWPCej5Mt-hXbVfKyl8VLp8UA6YYetp93vlNuDx4cPlptSyiXegWm_bryA==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3ANA6z7deJqKXNvO1SMAe27UqzU7j9KCTElpz54wtCLVvaZSRSIRCIMI9Ha7H_GFpULw8LHsi9mwCVtAVfWYGj52DCRqMfFA0CSycQ-8Eu5A=,"@thigagliasso Ainda godelando seu irmão rico, vagabundo! Você não terá 2.000 votos!",gAAAAABj7je3ZMl_NKYYLuRdoxLChTK1YNwToOvRQJ2ZBrFcGqom2U8kZ_LHiP7xrr0PSZkk-Jmb9a0azDT2O_KCyKdOjIRr1VhuZHoWfW-KUUl6YWGRkaI8Ftrf3nTdLC8C8MSlXmiNRnBHW3Tb9yfY3AHyd0oqWw==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3HhfEKuSoVOfT634NpS4iru3qX7mrbIPMjjQXFNPIfCyK18DzrxE_KNVX3WrComqc_puG1BvUQlaxrXBxqLdS9z4q7YYUlANAFtKQtZ9MPdU=,"@thigagliasso O jovem, já trocou a fralda hoje? Tá se cagando de inveja do irmão todo dia, bicho",gAAAAABj7je3beRHIxY_BBUo6_2_IGUQIjW9BFYH7rey0hzV4TJQDHvadh4iMMgunncN1-dwLKtJL_E4jQYUYqTw264nivptgniCQwEr_uO49Qwhk9STSRblsdyY8Hq0h_Ln-RIUDVEKlWTSkQQFL4OXcqgAbMgGUg==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3YscNClctjSjvS5EJPV5fFmQEU4wK2B0HJzFxeuXni6UzXfhNFTHqzNSQeTLsYX3x7zugGl-nWAwN4RqenHwL2PgS5jBfb1q6Dwjkx65RpyM=,@pauloteixeira13 Mentiroso igual LULADRÃO,gAAAAABj7je3kZK6zBiuKf-hBYDrmMPY3x5RM4pOVS6lo5OZ7BF-twHsKDjFwQVs72SGpE3dyWP9ObrGTf9aAZC2wlugAN68yUSywFH33GI8osXc_M9pTNmSY29Qx0C9DzVaE_FGGcOmjoZObgMLJS2oxdA3lAXVqw==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je36MtxcLGm4z0REFSp3tny50mmuNW2jRnzsiSYpFE0D5H2vW_QzzLRyonSplF_FrKyNVdzLf74z93pLbvo8lEMrjAy-63Z8lysUjBjDuxLKYo=,@capitaoderrite É uma besta quadrada,gAAAAABj7je3fI6lX9zr9jA53cNJX5xAHDz6tvZ0e6C1yrJxjzQOHVsfBcfNtjYNW6O-6EcCO7Ef-RiXUe73f0xop-xi6W2nPP2XmyUwWZxRL_d1M8CdNSjWonaqQK8nILxmk4ihx2NklVgfFgENQXXgxZCK-TGssiKoLSoZp9bL1DZR2kqGpXE=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3IeTv-ZS16wqjFNtWp4bOuKqejACXLmYsqzMeDfJ8QnvLad-a0AoKdQoYucrLhzgh-VabVwYOOrcAIheCatCmKXY0kXQoH7EPNP7Vc7ZiMJ4=,"@ArthurWeint cara
traíra é uma raça nojenta!",gAAAAABj7je330L7ZEwwcMj7oEpMxCjcKOHEwIu4KNRX9iicpLH2J6PwznEO-qUbt6JU-jOA03xRncppq3PCpm-s4DgPu_Pgt0i7O5C5hrDllzh9yQKp_cgYuEPAkqJhvojcsZSzGtSFOAJZne-tRN8Dl_yjZEfebhvxmZ5lZFIpe7aKNwyCF6g=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3UI8Rcte_q0tGgandGUujgTzEa36atFcTgEtB1CJN0FyxM32ykRgoUJLT4j-9i__NCnKmYEhI4qAITNp9IqXcvQJrk-VlNtL-dFV8HWVBONE=,@OsmarTerra Mourão?🤣🤣🤣🤣🤣 Esse não ganha nem pra presidente do Porto de Caruaru.,gAAAAABj7je3gHzJO2dHANmtPJM70nWRBlednsaZmzUg58J6fUbbuOaMiyvDVBVdz24zpOHFWlWljKBjmb16tGI9SWCFR1SK_KnCy1W0NzXlOwmloUySrwz3GkS7mRfxt8EtRUznc7QBX_cThK2mv6neMc2YUBmxs0qAwxOK88QgSl1_Kwn-1cY=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3tpFUECIfj26elyqFFUH0hnKzf5Db5Xt0NrZPGdBwsUCEEnHz9rSOThYv295zLVsqdC_JTAZe4gTuUKyE1rC8WfVVNjbfmcgmlL3CpaYkkM0=,@SoldadoFruet E aí covardão teve que mandar a mulher fazer o serviço sujo heim seu lixo....além de mamateiro é medroso,gAAAAABj7je3AsRa0FfMl0UIfd4ozhDlkHq0i7atcFvwW0XM1osGd_drzaHVo8wTkAurONvhCbx6L7zVPGr6YVfYyj9lKvN7uI9IINat02ZeKa2CqBCPXwrni4FS8XL35Wd_O79mUPTSU3XG6W1HQVYskJlvkBrZow==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3fN7cXkL688U0DvIgAFpi3dWEwUSzrgLrvPI3VGP5AMT0-3G0PJ0_oVraZHeAsPYtUzOt-7Pge0AgONHBel7Dbf63MN3w_EtBcON_9F9tXnk=,"@AbrahamWeint Velho sem vergonha, mentiroso!",gAAAAABj7je3GutkCvdgv4788-1mP68gyCl6XG3EZqodTce3iRBIu_LWS-AEbpeAMqfoibyp1HIUtsNgChEGilUUezvw_bSTKmaJSUnbrTZnhY7Gi184UvBsxPGxr1VtLJcwlH-oTtyc-fhNtsPopii6cnD9x9_DXflJDatxEQ-6TCmXqrGvWdU=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3wubkS63B64QGmwhta9MUx1QvV2fJn1DRKDBN0v6ZsrDtnQ5IEImIGzPazQIFs7by5D1zUISYH_WhuL9CUptRDhtfE7PfgYdVjsCQggp4WT8=,"@JoseMedeirosMT Imagina esse sujeito no poder outra vez, séria devastador, mas devastador que a primeira vez.  Deus livre o Brasil, Bolsonaro 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",gAAAAABj7je37Er2wWZ0mPpVDuuPQypFveMPFbCRqXURbqFsEZiVjG87ALuogLSm6S44orVFut9pZEYIPCrBS33ZbwQnib73JaP6lGSNChPOPhEHewU7l9HWgHjL1i0HYMeBdBC4lvIHOhjTYvD3NFhk4Mi0bnA2PQ==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3ZPZap7qoBjWXtPYDU44g5jjzwqYli2QNCEq1mpTN0n_1bUWgu2RR487u2weKiyYs-QTStO2TzcUn4IBexkB4R0ceCJiHYZ5Pa5LYtE1u6v8=,@77_frota Vagabundo,gAAAAABj7je3mP9rEVv2vn6mgK9hH9cg-zosyOOTnmd6oQre29YsSkHYh8_fh2GTEmtzNKRYOinHTXBWnwSbXGWyHQcbbmFGovbsjcvHkkxsb_c4yPnwClh7_oR-rA7LfYUAmKq7CKcfMl8osb8IRBbtkcwECb2OMi7wNXMESwHliMIEzM7ttcU=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3NNYiUynEvBQNYGK-45-na0-FvfCv6eVk_7ggtnSj_Hiaze1L9oGsx3tRlx8TyiVvLnYO5BW3bmSCh5DIuSh9m7b8uL3f0HLGuNatyCo3QhI=,@pedropaulo @eduardopaes E safado comunista se fosse por mim você nunca teria voltado para política e agora fica multando carros por e do  partido de Bolsonaro seu crápula nunca votei em você e nunca irei você e o câncer do Rio de janeiro,gAAAAABj7je3EFk7BYvI6Xuynq8bd7oUBzwH0jWz4X3zz98rCmulEd7kxb-D1Mnbi6RUurs8eB5sSL6dcVcS0TPqt7L7ZEYaBOgpf5z-tUiSuWkXyQGIkBLWtoLWqJ7EM9PyMrP4muJGjnjhN87kx37yA7ZjxGZsppcGucBjdbR6SQlmwMvUx9c=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3FIN7SN2pLt88_eJyNn8WHkPe-6ELGckqkV0iLvqC0MrTyJQGv0Ls23bkWG998oXJU9mSqeZHHcZa4OtwI6JMavecKSwLCzJmTqvQMyd8-QE=,@capitaoderrite @LucianoGiusepp4 Essa gente quando abre a boca só sai m.....,gAAAAABj7je3wxccZ9yvaCvKA6eVAD9edjPAeYdjK4aFYeH9WFOAjCZsnMSY9_C6jfJZpnEA4qlJ-Y3V0NAGvohY_4E_hYwqXwMNDlHz-ch0JE6ihpZdJp_QwVBy7kwb5ffgCL03mo1L4Dg4aqOn4SvqBmIKejwcbQAFqivlQgYMmZOYeuNQemk=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3-M6MSttWs2kekruqsJ66Mw0eGMB_FO9paMMgpdHdqW-5cW_gydZAj89i4I8b6sZ87PhdQtACvw4osocEWFiD2IVWUJynlRl1862yvNn4z_0=,@EngZini @cirogomes @PDTRS Cadê de forta?,gAAAAABj7je3e75dQSf8dGoCIZkHPiWJIepznXFx7Z94Vyf61nCmxLo8jEM1blMqsEp6CrQa1vYih3D_fwBN1pnXhgNSMMmkErnGxlPHBjFrYT1JV5VUZCix9aK3IDmw_9aZsU-GwiRwMlKY6MZ32KgZerF2XO6Df1Geu2Sy8yk7XJp7HUsPwWc=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je304l62L23Wqel1nqaf7Ou8dhwtbnxEcLes1MHCdByhU7gW-VV3QJJnZDCV4qN7TARjkYLiS5KoBrWfJjQhPxQU4jDfKuKe8WHunbuC7lvMHw=,@rsallesmma Uma nojenta,gAAAAABj7je3U5YbK2nP2pVz4OZPepzaWooIwrC4F2OJ254k3YtHFMWmZ8pGj8VRI7xXfIVPF5QTkNG7_lhD0bpBsYnwsDaRLpca3uPxGDqSPDGFPHEs2Weu_yetFz93PSjfw3kUx2-OoOUYZ6VpY75RFhjAb0mmZA==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3zOkeO42crURhT0HrQ-3CRdyJdM2rCqpwI3T81ORP6FbOFVuciJkwFdUMgU-Zv4uL_QgCkjVjCXtD1ngMBpMwsfrDJ05rvagADDH3F6tVpFc=,@NiltoTatto Vai viver de que esse merda?,gAAAAABj7je3F9_VMTYCwCnH0zfVx8E5iDSCy0qniqKUKTVFFX9YDM4MkOQR5Vnk3i9e1CAxdw_JV6paqEZ7TAItXbJxvBBJvf3QbpKkcix_ZpkcCNLNifjS5Fl96dyEqp5BkyET6rUAPmp3BsUsHa2HVw3MIJeEKA==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3t_xG5yT5eoUaVSm7bzan0C2H07_VE6Hef7PzJ183Le4VyTXtzecT_1zvvyPc-FuIbJTcSvbrnDzIX2hOzotPJPCk2ancOycgp-pvBza2aks=,@depchinaglia Passa fome quem é vagabundo e preguiçoso,gAAAAABj7je3KDLgxKT7geA4Q2g_WdxTkRqCvi1MadpdYsl1PTEOXPcw4Gba_enV3q61yNIkBk8Nv8EAm9RdSx3OXYhq1EBmIcWkmoPKlou-PCNpUgl4mzxo0Kz9c1V_4fV5CW3h7cbPs6rsASMiygjiXZNwIoqgGYn-lKbBb0Tq8ApW9Ego2BE=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3dXkT66L4Sqzv2H_Em3BZCwnNFB70eYuoPGTGxhKHmAeZdCUk_jJkRXUkyFSuGPn4eahR3tzQF4eSgN3wHazjMQVm6RHos_8ktIIvu_9-TcE=,"@ENZUH14 De jaracas, isso sim.",gAAAAABj7je3Hm_29svuA13bDusqfnrzhnQsrc7Ru4qBr58nhu_8jfraRl_8v10H26DWC-BybTvupVk6pEINPfT9g-fdXigDIGZ5PWHYgSaMGZQlIhpb6e1H0599MnSFilhptGzQ6fdNOdX98Shcd5_gfQeYC22AFsz9WNSpeNEPX1BW6X3cJbE=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3NHwIPCVmnZkZKAYM8fwJpqG-8-4tN7ohLRw-uZDkPhk2GD_q5Iim-QJGdhCb80mAXCUXLsaBXC3V0LyRpYRMOKfcf6ANrCfN1tu6l_2nydY=,"@zeca_dirceu @rosanedopv Falou o Filho do Bandido Comunista.
Terrorista que colocava bombas em locais públicos e sequestrava pessoas.
Filho de peixe, peixinho é.
Pelo menos moro e nem o pai foram presos por roubar.
Vive pode dizer o mesmo?",gAAAAABj7je3JyGsi34gkLKBXVy988V0y6DAxFaHfPkObjVldBbECkhxw0Ly3nN_5ND_CSlJhlJNVd1e3_Cr3udhdhhtboE_rOzNOpIxk1whUqVLjil7IhZPQxiSaRK9KVqjAjegWbEPVDjPxGdbYjtqqOwVSsAp659c5XoGi5bs7AedpNorLgw=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3qQgBH-3VhFcIF4QjpRXhjt9n5CB0K4bZi2cm1xv_Ee37W6QN0v70vO8n40BMBV08jzl4KJnxVTfnjAVSqnjjlGhuQi-ySIJprbk3d455uJY=,@carmelonetobr @jairbolsonaro Tão novo e tão canalha,gAAAAABj7je3hSTzh1qkWZ_fkqq-RpZb54qDFmDIVrW0dwowhVjhPyA01XNcgiJZnhDfQX-biPOQI5oMPD57M1cXDej9EValn2JdaK2dL9cPWv2Bxayjx-S-yLzMDopBPPzeX9P6oqibfNkZ5DJ80cGDpnPC3GLDAg==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3Th3w_4PP9-oR5y6MZ6PEenieiUU-XlvQAl94YugeOu8YqQPHh9aWQRfZzV4uV-ezET-vdU7pf6_-d_b6A4WvTnox4zZaMKhSPAbVjdclNKQ=,@SoldadoFruet Não vai se eleger seu parasita,gAAAAABj7je3VhPw3v3dGrQI-4ijoyygg2b-gl9iiUJeAvScptJkuM1lx-4tn0-7z81GlAjwURSQBGDUsW1EL7W84eNsYnHMMvtwoSJMIpONJ6kuEzleVF0_f1eayTSGdBLI3i3P5mt-fsoKwpDU6XFuEIFsf_vYs1XmZxgADkYyvIJBJNAHd_Y=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3yhyiQwAc-sGlB4QWrSqS8CLrsLtPaCMEe2HvkT80TBeoraabJZsWf8lpAxOMgj_SoGhmTsz-OOJ8TlQMHLz-HneP2HQ5iGfpQFZeVr3q59w=,"@capitaoderrite Vote em mim porque eu mando servir a melhor coxinha de Sorocaba pro Genocida!
Nunca vi campanha mais merda!
É de cair o cu da bunda!",gAAAAABj7je3C1CJPsoIcGciFRZhft7i1wN9VMlX8ht5X9o2GdjmllQvzR5rrNMFT9uaY2zIvQWKOKYxgQ2HwuX_ZcBigDrmtwIZbLqVWEghzncCuHwNguZc3mzso2h1lzEeQisP8S24audq95Zn14w9rtInNFWjSjmBcS6UzXMju09N8nDDHa0=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3nPlGf7Kdhn72v08j-C9KzMJP5vZ2Jt_69tmuNKQm_qG2QAL2wT63lSb-bD3Kk7TjyQNbFWFkmiwubvkI-t4Jp2zDu76n-kQDbUbrLjL-tl4=,@AndreJanonesAdv Deixa de ser burro e idiota preocupante é a tua rachadinha ladrão de meia tigela,gAAAAABj7je32lcBPJBZAHnZNX5t6T3YoP6X42gieaeRzWEomGWCMI-ma0A0VzWzGTdtXuhwp5Tam0l2xZdIBmZtJTVATNv7yxEy32JRE-SjKrk5eJ6eSFXcocjMs0PHL0hFiFH2yKkJ0BjPqIlRBM7F9fsxzB44qbENQrA5Mege5d2gM2yCTnI=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3PX0brRUImp3UNy9g0N612dtKNUgeVLwYBv6VH3tDUUb9KNhkVgHVNvOKSdQNeSoaOIAFzyOTTaKZQAvwJ4zWhTVsfkOYay7HsJhc4LjQhzQ=,"@Oficialluizlima ele mexendo nos papeis sem saber o que dizer,  bufando,  não tem preço,  é um picareta",gAAAAABj7je3cOrPfCSoudQnQVij5bzhs8gydcBxyjnk32KhYjepaMTqc8Z_ZG-B1gQ4M_ZCYi1akk7xDrdUIbO4bEREEpO_QHePEaex0lDXRZkoNwn_r4loi1GXDaaoQqsGjWKBms-ck6IJ8W-kuA0U7ej8eesyBg==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3if-IG6lfMIQf65rbn3JN8o6zHZfAqY399r369ZgYOhDK8rS0pIo2a_dyDm5gkSDxxvqOprLDZsgCYd-zP6nNJXxEInoqRgT_w0jftqYo9ck=,"@DelegadoSaraiva Tem babaca no mundo inteiro. Tem inglês, francês, italiano, etc.",gAAAAABj7je3mJ7JHwCyC8QCQU1Mm-d4f-qCgwnqwwXJU2BU_DlemN3XuRMQpHMSs7FOQ3LjjUBhKQhXquhc_ooMjhvOXI1fpS1zYfG-A50Jq9ulPwcJe1Y0S6W6xzxXrQUIJYp4gSI2SFG67Q6Ql1M_NJJKew_mGg==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3keOYHD8dYwP6_rKy2mAbolDeeh4nRcqp9YRTrV74NP1ekBd2PyNePkb3R_0hXOjCYyXWjsMn5ski5_agR-CH5Ck2kqkpchZz3PJZmOjd5Xc=,@ArthurWeint Vai voltar para o ostracismo.,gAAAAABj7je3uaZnxIRh-62JTPLHjDjKPMR0K-ADTSocScZvz_eU3l78HOSSiK65kcA2SWs7k3ADfHH-MPl_orPCu-SfzyC4sab1Ld_F0xrKo0kexzpfcTE91dZRR77NPypzkWAeHkC2uLeUYkuxBAXeWp0l0qbekKzGpy7IqvpR0nagCKTuJkY=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je36mt0zgMLWfQFBD6QZU01onyK2b9aFvCd-wF8ioWwqSnmchukhkYey1SbeBf8yTB_z-jQ3Bhy6vOsmIXvrWISWRZRNGCFJzU4MEGponhUk0c=,@ThiagoResiste Público total foi 67 mil pessoas mentiroso e nem todos vaiaram ele!!  bota seu ladrão favorito lá seu cachaceiro não tem coragem de ir na rua idiota,gAAAAABj7je3DhoAcz9wOTomjBSDIK7u-hFoGhm_1-QN_hOksqtqKqCo_fR-Ts-iSvik3o92VFi5bvvukKCfVtMo-jhBtPRjJU1TwCTx_9LvVXZavBvadOeqLnw2vp5w-BKp8G1SyPBPWgV9V_ft2TvaBIN_6RezQA==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
gAAAAABj7je3PdOcLt7BGXPYhJnce5BvIGg3ldBInic64wpdePagkHCSwR2R2jb94C3Av7xeFZEop7l1ec8OBIfY8hBUJI7STA5qK8dPDdwqvJclAIXzBUQ=,@DelegadoSaraiva Aqui em São Paulo tá cheio de bostaminions.,gAAAAABj7je3MqNTW2tW-efXxoMRpHXOEBHTCD1xfQEyv5Jz5UGCGXqEz6AQkVkOkqBegiNeP9KhzsNvPAnhcSMflNhXHfbRlva7Y_pNyvP9arAlZtJ-72u05jRqE-j3JYTvyJyoUs4yQo4j2vE9yNK7EA82F3Gftw==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A12.csv
